"subjID" "activity" "feature" "mMean" "mStd"
"1220" 9 "STANDING" "tBodyGyroJerk.Y" -0.0419199574333333 -0.975036530444444
"1221" 9 "STANDING" "tBodyGyroJerk.Z" -0.0575743131488889 -0.969726483555556
"1222" 9 "STANDING" "tGravityAcc.X" 0.961323502222222 -0.989103160444444
"1223" 9 "STANDING" "tGravityAcc.Y" -0.010383816474 -0.972573867555556
"1224" 9 "STANDING" "tGravityAcc.Z" 0.00914769235555555 -0.932245295111111
"1225" 9 "WALKING" "fBodyAcc.X" -0.294711163653846 -0.218019977423077
"1226" 9 "WALKING" "fBodyAcc.Y" -0.257677616153846 -0.223972558596154
"1227" 9 "WALKING" "fBodyAcc.Z" -0.250806259788462 -0.0337965256573077
"1228" 9 "WALKING" "fBodyAccJerk.X" -0.314265401346154 -0.170228340134423
"1229" 9 "WALKING" "fBodyAccJerk.Y" -0.367706595 -0.228380473480769
"1230" 9 "WALKING" "fBodyAccJerk.Z" -0.399541245192308 -0.419104362884615
"1231" 9 "WALKING" "fBodyGyro.X" -0.383676120961538 -0.507404512692308
"1232" 9 "WALKING" "fBodyGyro.Y" -0.436905860576923 -0.490990336346154
"1233" 9 "WALKING" "fBodyGyro.Z" -0.240222512134615 -0.342367223269231
"1234" 9 "WALKING" "tBodyAcc.X" 0.278502842115385 -0.238353562692308
"1235" 9 "WALKING" "tBodyAcc.Y" -0.0180891971284423 -0.201696960826923
"1236" 9 "WALKING" "tBodyAcc.Z" -0.110820512307692 -0.0579636469030769
"1237" 9 "WALKING" "tBodyAccJerk.X" 0.0704357270480769 -0.206733787961538
"1238" 9 "WALKING" "tBodyAccJerk.Y" 0.0212255910017308 -0.276929933846154
"1239" 9 "WALKING" "tBodyAccJerk.Z" 0.00414762740192308 -0.409764526153846
"1240" 9 "WALKING" "tBodyGyro.X" -0.0808360598653846 -0.476163506730769
"1241" 9 "WALKING" "tBodyGyro.Y" -0.0625598710615385 -0.467054167884615
"1242" 9 "WALKING" "tBodyGyro.Z" 0.111629779896154 -0.265683521346154
"1243" 9 "WALKING" "tBodyGyroJerk.X" -0.0809204094461538 -0.526985309038462
"1244" 9 "WALKING" "tBodyGyroJerk.Y" -0.0356283427038462 -0.549200228076923
"1245" 9 "WALKING" "tBodyGyroJerk.Z" -0.0633406620592308 -0.457881494038462
"1246" 9 "WALKING" "tGravityAcc.X" 0.951867079615385 -0.980971973653846
"1247" 9 "WALKING" "tGravityAcc.Y" -0.0314341738730769 -0.971242423076923
"1248" 9 "WALKING" "tGravityAcc.Z" -0.115856121080385 -0.955523995576923
"1249" 9 "WALKING_DOWNSTAIRS" "fBodyAcc.X" 0.103128506197619 0.250488758869048
"1250" 9 "WALKING_DOWNSTAIRS" "fBodyAcc.Y" -0.183120455428571 -0.273561385142857
"1251" 9 "WALKING_DOWNSTAIRS" "fBodyAcc.Z" -0.103705822657857 -0.0349494927142857
"1252" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk.X" -0.0645354342404762 0.00938224337142857
"1253" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Y" -0.313643041809524 -0.355981821428571
"1254" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Z" -0.293677789595238 -0.425377408333333
"1255" 9 "WALKING_DOWNSTAIRS" "fBodyGyro.X" -0.325042890904762 -0.423558773952381
"1256" 9 "WALKING_DOWNSTAIRS" "fBodyGyro.Y" -0.312512195452381 -0.364282565714286
"1257" 9 "WALKING_DOWNSTAIRS" "fBodyGyro.Z" -0.250686586719048 -0.356561471714286
"1258" 9 "WALKING_DOWNSTAIRS" "tBodyAcc.X" 0.295923445 0.213392270547619
"1259" 9 "WALKING_DOWNSTAIRS" "tBodyAcc.Y" -0.0203994269075476 -0.208310705504762
"1260" 9 "WALKING_DOWNSTAIRS" "tBodyAcc.Z" -0.0910278793952381 -0.00771530035714285
"1261" 9 "WALKING_DOWNSTAIRS" "tBodyAccJerk.X" 0.130193043809524 0.017623342197619
"1262" 9 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Y" -0.0206865965952381 -0.3094424725
"1263" 9 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Z" 0.00262568854761905 -0.359513362761905
"1264" 9 "WALKING_DOWNSTAIRS" "tBodyGyro.X" -0.0916383011071429 -0.396429197952381
"1265" 9 "WALKING_DOWNSTAIRS" "tBodyGyro.Y" -0.0712598843142857 -0.340765233142857
"1266" 9 "WALKING_DOWNSTAIRS" "tBodyGyro.Z" 0.116804400690476 -0.279685150191905
"1267" 9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.X" -0.094591202447619 -0.509669314047619
"1268" 9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Y" -0.0597608334619048 -0.448602451190476
"1269" 9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Z" -0.0678080598785714 -0.417239550952381
"1270" 9 "WALKING_DOWNSTAIRS" "tGravityAcc.X" 0.938417773333333 -0.952141220714286
"1271" 9 "WALKING_DOWNSTAIRS" "tGravityAcc.Y" -0.0352304645104762 -0.936306558809524
"1272" 9 "WALKING_DOWNSTAIRS" "tGravityAcc.Z" -0.082276174942619 -0.876641297380952
"1273" 9 "WALKING_UPSTAIRS" "fBodyAcc.X" -0.342735952653061 -0.369815777346939
"1274" 9 "WALKING_UPSTAIRS" "fBodyAcc.Y" -0.405022798163265 -0.297641062755102
"1275" 9 "WALKING_UPSTAIRS" "fBodyAcc.Z" -0.384710423408163 -0.244081808302041
"1276" 9 "WALKING_UPSTAIRS" "fBodyAccJerk.X" -0.402044750408163 -0.327421989591837
"1277" 9 "WALKING_UPSTAIRS" "fBodyAccJerk.Y" -0.608498592040816 -0.590112916530612
"1278" 9 "WALKING_UPSTAIRS" "fBodyAccJerk.Z" -0.615125710612245 -0.677831082857143
"1279" 9 "WALKING_UPSTAIRS" "fBodyGyro.X" -0.313941631326531 -0.361626377102041
"1280" 9 "WALKING_UPSTAIRS" "fBodyGyro.Y" -0.499159202857143 -0.352033091612245
"1281" 9 "WALKING_UPSTAIRS" "fBodyGyro.Z" -0.327698671183673 -0.165554554220408
"1282" 9 "WALKING_UPSTAIRS" "tBodyAcc.X" 0.262436475714286 -0.36144437755102
"1283" 9 "WALKING_UPSTAIRS" "tBodyAcc.Y" -0.0195101099975714 -0.302206203816327
"1284" 9 "WALKING_UPSTAIRS" "tBodyAcc.Z" -0.125219003959184 -0.253434083542857
"1285" 9 "WALKING_UPSTAIRS" "tBodyAccJerk.X" 0.0692266245755102 -0.335291644693878
"1286" 9 "WALKING_UPSTAIRS" "tBodyAccJerk.Y" 0.00126612218367347 -0.586147012244898
"1287" 9 "WALKING_UPSTAIRS" "tBodyAccJerk.Z" 0.00766046602367347 -0.647296002040816
"1288" 9 "WALKING_UPSTAIRS" "tBodyGyro.X" -0.16396719 -0.343976630734694
"1289" 9 "WALKING_UPSTAIRS" "tBodyGyro.Y" -0.0412587909579592 -0.400859067959184
"1290" 9 "WALKING_UPSTAIRS" "tBodyGyro.Z" 0.14569462592449 -0.138176481058776
"1291" 9 "WALKING_UPSTAIRS" "tBodyGyroJerk.X" -0.0684689593355102 -0.660419534285714
"1292" 9 "WALKING_UPSTAIRS" "tBodyGyroJerk.Y" -0.0302797452408163 -0.708604774693878
"1293" 9 "WALKING_UPSTAIRS" "tBodyGyroJerk.Z" -0.0236327911183673 -0.65711420122449
"1294" 9 "WALKING_UPSTAIRS" "tGravityAcc.X" 0.902647777755102 -0.954383557142857
"1295" 9 "WALKING_UPSTAIRS" "tGravityAcc.Y" -0.0377947824285714 -0.901317321632653
"1296" 9 "WALKING_UPSTAIRS" "tGravityAcc.Z" -0.266009866857143 -0.89407107877551
"1297" 10 "LAYING" "fBodyAcc.X" -0.96918420862069 -0.96796803862069
"1298" 10 "LAYING" "fBodyAcc.Y" -0.954341849137931 -0.946229148258621
"1299" 10 "LAYING" "fBodyAcc.Z" -0.964300845172414 -0.959813667810345
"1300" 10 "LAYING" "fBodyAccJerk.X" -0.979014668793104 -0.978904364137931
"1301" 10 "LAYING" "fBodyAccJerk.Y" -0.968039173793103 -0.968120692241379
"1302" 10 "LAYING" "fBodyAccJerk.Z" -0.972592212931034 -0.978582339137931
"1303" 10 "LAYING" "fBodyGyro.X" -0.953793912068965 -0.96454456637931
"1304" 10 "LAYING" "fBodyGyro.Y" -0.954670034482759 -0.953453496551724
"1305" 10 "LAYING" "fBodyGyro.Z" -0.969755777241379 -0.975298797068965
"1306" 10 "LAYING" "tBodyAcc.X" 0.280230574137931 -0.968283685
"1307" 10 "LAYING" "tBodyAcc.Y" -0.024294484137931 -0.946454302068966
"1308" 10 "LAYING" "tBodyAcc.Z" -0.117168642362069 -0.95947148637931
"1309" 10 "LAYING" "tBodyAccJerk.X" 0.073815064487931 -0.978007466724138
"1310" 10 "LAYING" "tBodyAccJerk.Y" 0.015698997097069 -0.966930793448276
"1311" 10 "LAYING" "tBodyAccJerk.Z" 0.00716689586275862 -0.976256662586207
"1312" 10 "LAYING" "tBodyGyro.X" -0.019555937162069 -0.961713199827586
"1313" 10 "LAYING" "tBodyGyro.Y" -0.0770325657265517 -0.953660207586207
"1314" 10 "LAYING" "tBodyGyro.Z" 0.104720478344828 -0.971940597413793
"1315" 10 "LAYING" "tBodyGyroJerk.X" -0.100308254413793 -0.965900578103448
"1316" 10 "LAYING" "tBodyGyroJerk.Y" -0.0388797920413793 -0.966621040344828
"1317" 10 "LAYING" "tBodyGyroJerk.Z" -0.0590744912758621 -0.983949302758621
"1318" 10 "LAYING" "tGravityAcc.X" -0.453069737586207 -0.954531941896552
"1319" 10 "LAYING" "tGravityAcc.Y" -0.139297681034483 -0.966701156034483
"1320" 10 "LAYING" "tGravityAcc.Z" -0.031121624137931 -0.963045642431035
"1321" 10 "SITTING" "fBodyAcc.X" -0.984943144259259 -0.982242427777778
"1322" 10 "SITTING" "fBodyAcc.Y" -0.9404502 -0.912838063018519
"1323" 10 "SITTING" "fBodyAcc.Z" -0.97464465462963 -0.966121042592593
"1324" 10 "SITTING" "fBodyAccJerk.X" -0.989365013888889 -0.989550917407407
"1325" 10 "SITTING" "fBodyAccJerk.Y" -0.980962856111111 -0.982045591111111
"1326" 10 "SITTING" "fBodyAccJerk.Z" -0.986056767777778 -0.98911086
"1327" 10 "SITTING" "fBodyGyro.X" -0.986477363333333 -0.989712360740741
"1328" 10 "SITTING" "fBodyGyro.Y" -0.986179215555556 -0.983579646666667
"1329" 10 "SITTING" "fBodyGyro.Z" -0.96539546962963 -0.962418559814815
"1330" 10 "SITTING" "tBodyAcc.X" 0.270612056481481 -0.982901825925926
"1331" 10 "SITTING" "tBodyAcc.Y" -0.015042681852037 -0.917979529962963
"1332" 10 "SITTING" "tBodyAcc.Z" -0.104253238796296 -0.967826981666667
"1333" 10 "SITTING" "tBodyAccJerk.X" 0.0775372505185185 -0.988946414074074
"1334" 10 "SITTING" "tBodyAccJerk.Y" 0.00897875458703704 -0.980756789814815
"1335" 10 "SITTING" "tBodyAccJerk.Z" -0.00499566427666667 -0.988255803703704
"1336" 10 "SITTING" "tBodyGyro.X" -0.0432432176851852 -0.988873097222222
"1337" 10 "SITTING" "tBodyGyro.Y" -0.0679993598888889 -0.984373304814815
"1338" 10 "SITTING" "tBodyGyro.Z" 0.0745958869444444 -0.960445962037037
"1339" 10 "SITTING" "tBodyGyroJerk.X" -0.0931555026481481 -0.992326657222222
"1340" 10 "SITTING" "tBodyGyroJerk.Y" -0.0411216540925926 -0.992584494814815
"1341" 10 "SITTING" "tBodyGyroJerk.Z" -0.048941191502963 -0.990259813148148
"1342" 10 "SITTING" "tGravityAcc.X" 0.791887198148148 -0.973128354074074
"1343" 10 "SITTING" "tGravityAcc.Y" -0.041260775 -0.935690006481481
"1344" 10 "SITTING" "tGravityAcc.Z" 0.20253457287037 -0.966898520555556
"1345" 10 "STANDING" "fBodyAcc.X" -0.970099814318182 -0.982949246136364
"1346" 10 "STANDING" "fBodyAcc.Y" -0.923378745227273 -0.921860476590909
"1347" 10 "STANDING" "fBodyAcc.Z" -0.955272383863636 -0.938098683181818
"1348" 10 "STANDING" "fBodyAccJerk.X" -0.963565166136364 -0.968612135909091
"1349" 10 "STANDING" "fBodyAccJerk.Y" -0.942187760454545 -0.944847393636364
"1350" 10 "STANDING" "fBodyAccJerk.Z" -0.972241512272727 -0.979428729090909
"1351" 10 "STANDING" "fBodyGyro.X" -0.924005912954545 -0.932273942727273
"1352" 10 "STANDING" "fBodyGyro.Y" -0.960323800909091 -0.958399857954545
"1353" 10 "STANDING" "fBodyGyro.Z" -0.950915730909091 -0.958901257272727
"1354" 10 "STANDING" "tBodyAcc.X" 0.276650300681818 -0.978403481818182
"1355" 10 "STANDING" "tBodyAcc.Y" -0.0155418603409091 -0.919561843409091
"1356" 10 "STANDING" "tBodyAcc.Z" -0.107964083931818 -0.941271440454545
"1357" 10 "STANDING" "tBodyAccJerk.X" 0.0809784390227273 -0.964311490454545
"1358" 10 "STANDING" "tBodyAccJerk.Y" 0.0119007630575 -0.941328663409091
"1359" 10 "STANDING" "tBodyAccJerk.Z" -0.00485841031477273 -0.9764306
"1360" 10 "STANDING" "tBodyGyro.X" -0.0281854325604545 -0.929895057954545
"1361" 10 "STANDING" "tBodyGyro.Y" -0.0876820486363636 -0.958861164090909
"1362" 10 "STANDING" "tBodyGyro.Z" 0.103251560681818 -0.953681099545455
"1363" 10 "STANDING" "tBodyGyroJerk.X" -0.104753833181818 -0.950367548409091
"1364" 10 "STANDING" "tBodyGyroJerk.Y" -0.0371593000727273 -0.976445016590909
"1365" 10 "STANDING" "tBodyGyroJerk.Z" -0.0584162547045455 -0.969051030681818
"1366" 10 "STANDING" "tGravityAcc.X" 0.954008785454545 -0.991259485
"1367" 10 "STANDING" "tGravityAcc.Y" -0.0431597830454545 -0.975410724090909
"1368" 10 "STANDING" "tGravityAcc.Z" 0.0346980210431818 -0.959579657727273
"1369" 10 "WALKING" "fBodyAcc.X" -0.114190001283019 -0.206366497226415
"1370" 10 "WALKING" "fBodyAcc.Y" 0.0533911909886792 -0.129775706316981
"1371" 10 "WALKING" "fBodyAcc.Z" -0.41218272245283 -0.435304215660377
"1372" 10 "WALKING" "fBodyAccJerk.X" -0.107941107467925 -0.0791518267107547
"1373" 10 "WALKING" "fBodyAccJerk.Y" 0.0309052018326415 0.0484867672264151
"1374" 10 "WALKING" "fBodyAccJerk.Z" -0.464020508867925 -0.558512650188679
"1375" 10 "WALKING" "fBodyGyro.X" -0.277913780754717 -0.458292932830189
"1376" 10 "WALKING" "fBodyGyro.Y" -0.345209034528302 -0.204392821584906
"1377" 10 "WALKING" "fBodyGyro.Z" -0.108530029881132 -0.273292866226415
"1378" 10 "WALKING" "tBodyAcc.X" 0.278574076603774 -0.178709734396226
"1379" 10 "WALKING" "tBodyAcc.Y" -0.017022351190566 -0.0227431651698113
"1380" 10 "WALKING" "tBodyAcc.Z" -0.109057512132075 -0.395645072075472
"1381" 10 "WALKING" "tBodyAccJerk.X" 0.0857943809283019 -0.0521991013207547
"1382" 10 "WALKING" "tBodyAccJerk.Y" 0.00408248792641509 0.0750804952113207
"1383" 10 "WALKING" "tBodyAccJerk.Z" -0.0162953195396226 -0.511662905849057
"1384" 10 "WALKING" "tBodyGyro.X" 0.0106894976215094 -0.414205475283019
"1385" 10 "WALKING" "tBodyGyro.Y" -0.0819540783760943 -0.250853318679245
"1386" 10 "WALKING" "tBodyGyro.Z" 0.0986695731160377 -0.174524868603774
"1387" 10 "WALKING" "tBodyGyroJerk.X" -0.122709563462264 -0.366063723207547
"1388" 10 "WALKING" "tBodyGyroJerk.Y" -0.0519204981037736 -0.509683327924528
"1389" 10 "WALKING" "tBodyGyroJerk.Z" -0.0611262928849057 -0.329079492641509
"1390" 10 "WALKING" "tGravityAcc.X" 0.963092149811321 -0.974435158113208
"1391" 10 "WALKING" "tGravityAcc.Y" -0.0838277013962264 -0.971114719811321
"1392" 10 "WALKING" "tGravityAcc.Z" 0.0549276242264151 -0.957862728301887
"1393" 10 "WALKING_DOWNSTAIRS" "fBodyAcc.X" 0.215665273157895 0.324957743157895
"1394" 10 "WALKING_DOWNSTAIRS" "fBodyAcc.Y" 0.00904660360263158 -0.0633337717526316
"1395" 10 "WALKING_DOWNSTAIRS" "fBodyAcc.Z" -0.157728357742105 -0.268686170263158
"1396" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk.X" 0.181419131002632 0.156912678626316
"1397" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Y" -0.119504295573684 -0.153355802565789
"1398" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Z" -0.240679035428947 -0.396147929736842
"1399" 10 "WALKING_DOWNSTAIRS" "fBodyGyro.X" -0.214350280079211 -0.339514358157895
"1400" 10 "WALKING_DOWNSTAIRS" "fBodyGyro.Y" -0.272495710342105 -0.343237004473684
"1401" 10 "WALKING_DOWNSTAIRS" "fBodyGyro.Z" 0.0391366814342105 -0.1503916379
"1402" 10 "WALKING_DOWNSTAIRS" "tBodyAcc.X" 0.290401594315789 0.295733547631579
"1403" 10 "WALKING_DOWNSTAIRS" "tBodyAcc.Y" -0.0200050770710526 0.00407915363157895
"1404" 10 "WALKING_DOWNSTAIRS" "tBodyAcc.Z" -0.110848597247368 -0.183557562032895
"1405" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk.X" 0.100959387447368 0.223275806105263
"1406" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Y" 0.0107824902368421 -0.105020355562895
"1407" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Z" 0.000152617173684209 -0.318188417289474
"1408" 10 "WALKING_DOWNSTAIRS" "tBodyGyro.X" -0.124839594289474 -0.304745377026316
"1409" 10 "WALKING_DOWNSTAIRS" "tBodyGyro.Y" -0.106742538831579 -0.311407525263158
"1410" 10 "WALKING_DOWNSTAIRS" "tBodyGyro.Z" 0.0724433685578947 -0.0353021837
"1411" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.X" -0.0643764005526316 -0.416986139210526
"1412" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Y" -0.0489378053157895 -0.471650977631579
"1413" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Z" -0.0720413112078947 -0.227137389605263
"1414" 10 "WALKING_DOWNSTAIRS" "tGravityAcc.X" 0.939807421052632 -0.939267613157895
"1415" 10 "WALKING_DOWNSTAIRS" "tGravityAcc.Y" -0.0646160768947368 -0.937003823684211
"1416" 10 "WALKING_DOWNSTAIRS" "tGravityAcc.Z" 0.0418715409263158 -0.902085224736842
"1417" 10 "WALKING_UPSTAIRS" "fBodyAcc.X" -0.139410790617021 -0.171957349438298
"1418" 10 "WALKING_UPSTAIRS" "fBodyAcc.Y" -0.0390688222212766 -0.051628469647234
"1419" 10 "WALKING_UPSTAIRS" "fBodyAcc.Z" -0.301206408085106 -0.0342347233914894
"1420" 10 "WALKING_UPSTAIRS" "fBodyAccJerk.X" -0.20121432216383 -0.247598320858298
"1421" 10 "WALKING_UPSTAIRS" "fBodyAccJerk.Y" -0.206872839212766 -0.202796129097872
"1422" 10 "WALKING_UPSTAIRS" "fBodyAccJerk.Z" -0.553230667234043 -0.662894135319149
"1423" 10 "WALKING_UPSTAIRS" "fBodyGyro.X" -0.218524716912766 -0.34130162006383
"1424" 10 "WALKING_UPSTAIRS" "fBodyGyro.Y" -0.235858986212766 0.171735785297872
"1425" 10 "WALKING_UPSTAIRS" "fBodyGyro.Z" -0.262763367170213 -0.403822082765957
"1426" 10 "WALKING_UPSTAIRS" "tBodyAcc.X" 0.267121853404255 -0.161591924234043
"1427" 10 "WALKING_UPSTAIRS" "tBodyAcc.Y" -0.0143854920340426 -0.00555287692765957
"1428" 10 "WALKING_UPSTAIRS" "tBodyAcc.Z" -0.118180420834043 -0.0738744931340426
"1429" 10 "WALKING_UPSTAIRS" "tBodyAccJerk.X" 0.0648829303510638 -0.187220175510638
"1430" 10 "WALKING_UPSTAIRS" "tBodyAccJerk.Y" 0.0266314282191489 -0.177803083425532
"1431" 10 "WALKING_UPSTAIRS" "tBodyAccJerk.Z" -0.0513375831851064 -0.607520480212766
"1432" 10 "WALKING_UPSTAIRS" "tBodyGyro.X" 0.0733447168425532 -0.308534708121277
"1433" 10 "WALKING_UPSTAIRS" "tBodyGyro.Y" -0.0954600216446809 0.0411724668680851
"1434" 10 "WALKING_UPSTAIRS" "tBodyGyro.Z" 0.0879664182957447 -0.320509332297872
"1435" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk.X" -0.157212539189362 -0.427291343617021
"1436" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk.Y" -0.0372348522521277 -0.60462905787234
"1437" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk.Z" -0.036502173787234 -0.482244799361702
"1438" 10 "WALKING_UPSTAIRS" "tGravityAcc.X" 0.931861027446809 -0.959216072340425
"1439" 10 "WALKING_UPSTAIRS" "tGravityAcc.Y" -0.0565670278723404 -0.937039417446809
"1440" 10 "WALKING_UPSTAIRS" "tGravityAcc.Z" 0.0227527702016383 -0.864745838297872
"1441" 11 "LAYING" "fBodyAcc.X" -0.983801365614035 -0.985322211929825
"1442" 11 "LAYING" "fBodyAcc.Y" -0.971403935438596 -0.973589287368421
"1443" 11 "LAYING" "fBodyAcc.Z" -0.973576812807018 -0.971668077017544
"1444" 11 "LAYING" "fBodyAccJerk.X" -0.984884874385965 -0.987122678245614
"1445" 11 "LAYING" "fBodyAccJerk.Y" -0.973882496666667 -0.973486716315789
"1446" 11 "LAYING" "fBodyAccJerk.Z" -0.979564844210526 -0.983302949122807
"1447" 11 "LAYING" "fBodyGyro.X" -0.97618747122807 -0.982424585438596
"1448" 11 "LAYING" "fBodyGyro.Y" -0.982640271929825 -0.982660631754386
"1449" 11 "LAYING" "fBodyGyro.Z" -0.961434420701754 -0.963183902982456
"1450" 11 "LAYING" "tBodyAcc.X" 0.280592970877193 -0.98477733
"1451" 11 "LAYING" "tBodyAcc.Y" -0.0176598052315789 -0.972196873859649
"1452" 11 "LAYING" "tBodyAcc.Z" -0.108786578070175 -0.971311176842105
"1453" 11 "LAYING" "tBodyAccJerk.X" 0.0766645337017544 -0.985259108596491
"1454" 11 "LAYING" "tBodyAccJerk.Y" 0.0122193853629825 -0.972777455263158
"1455" 11 "LAYING" "tBodyAccJerk.Z" 0.00277690502070175 -0.982111784210526
"1456" 11 "LAYING" "tBodyGyro.X" -0.0191743840136842 -0.980836884561403
"1457" 11 "LAYING" "tBodyGyro.Y" -0.041559989822807 -0.982442644035088
"1458" 11 "LAYING" "tBodyGyro.Z" 0.152019015929825 -0.959897432807018
"1459" 11 "LAYING" "tBodyGyroJerk.X" -0.102297501877193 -0.981724838421053
"1460" 11 "LAYING" "tBodyGyroJerk.Y" -0.0412391429298246 -0.990845724736842
"1461" 11 "LAYING" "tBodyGyroJerk.Z" -0.0666957489649123 -0.986549063333333
"1462" 11 "LAYING" "tGravityAcc.X" -0.134832031403509 -0.97956560245614
"1463" 11 "LAYING" "tGravityAcc.Y" 0.943017941403509 -0.990765579649123
"1464" 11 "LAYING" "tGravityAcc.Z" 0.112620189964912 -0.984192606315789
"1465" 11 "SITTING" "fBodyAcc.X" -0.981481454339623 -0.983389810188679
"1466" 11 "SITTING" "fBodyAcc.Y" -0.934503182830189 -0.920047161698113
"1467" 11 "SITTING" "fBodyAcc.Z" -0.972855110377359 -0.967884390943396
"1468" 11 "SITTING" "fBodyAccJerk.X" -0.980831750377358 -0.981607942075472
"1469" 11 "SITTING" "fBodyAccJerk.Y" -0.967454617735849 -0.968421475660377
"1470" 11 "SITTING" "fBodyAccJerk.Z" -0.981124861320755 -0.984349606792453
"1471" 11 "SITTING" "fBodyGyro.X" -0.985106875471698 -0.989189512641509
"1472" 11 "SITTING" "fBodyGyro.Y" -0.98263664490566 -0.982137919056604
"1473" 11 "SITTING" "fBodyGyro.Z" -0.954453821132075 -0.956802766792453
"1474" 11 "SITTING" "tBodyAcc.X" 0.276590197358491 -0.982796562075472
"1475" 11 "SITTING" "tBodyAcc.Y" -0.0149195616754717 -0.921402118113208
"1476" 11 "SITTING" "tBodyAcc.Z" -0.112840218339623 -0.968370181886792
"1477" 11 "SITTING" "tBodyAccJerk.X" 0.0761777324716981 -0.980335163584906
"1478" 11 "SITTING" "tBodyAccJerk.Y" -0.000213838552075472 -0.966766643396226
"1479" 11 "SITTING" "tBodyAccJerk.Z" 0.00833400761716981 -0.983441609622641
"1480" 11 "SITTING" "tBodyGyro.X" -0.0399984915849057 -0.988164911509434
"1481" 11 "SITTING" "tBodyGyro.Y" -0.0755284478679245 -0.982249040188679
"1482" 11 "SITTING" "tBodyGyro.Z" 0.0761739419056604 -0.95284431245283
"1483" 11 "SITTING" "tBodyGyroJerk.X" -0.0948423481320755 -0.990501518301887
"1484" 11 "SITTING" "tBodyGyroJerk.Y" -0.0392813049264151 -0.988554820188679
"1485" 11 "SITTING" "tBodyGyroJerk.Z" -0.0505395462396226 -0.981016044716981
"1486" 11 "SITTING" "tGravityAcc.X" 0.871963798301887 -0.988069341132075
"1487" 11 "SITTING" "tGravityAcc.Y" 0.213716305739623 -0.949792572075472
"1488" 11 "SITTING" "tGravityAcc.Z" 0.188531695981132 -0.971661610754717
"1489" 11 "STANDING" "fBodyAcc.X" -0.993808050638298 -0.995573762978723
"1490" 11 "STANDING" "fBodyAcc.Y" -0.968703072553191 -0.96350679
"1491" 11 "STANDING" "fBodyAcc.Z" -0.987669785531915 -0.985958517446809
"1492" 11 "STANDING" "fBodyAccJerk.X" -0.992385450851064 -0.993414564042553
"1493" 11 "STANDING" "fBodyAccJerk.Y" -0.979287024255319 -0.981185823617021
"1494" 11 "STANDING" "fBodyAccJerk.Z" -0.988460788085106 -0.990378149574468
"1495" 11 "STANDING" "fBodyGyro.X" -0.978301717234043 -0.981009115744681
"1496" 11 "STANDING" "fBodyGyro.Y" -0.994025488297872 -0.994353086595745
"1497" 11 "STANDING" "fBodyGyro.Z" -0.980762968085106 -0.98230878106383
"1498" 11 "STANDING" "tBodyAcc.X" 0.277715562765957 -0.994978878723404
"1499" 11 "STANDING" "tBodyAcc.Y" -0.0171990886595745 -0.964173331702128
"1500" 11 "STANDING" "tBodyAcc.Z" -0.108686630425532 -0.986382712765957
"1501" 11 "STANDING" "tBodyAccJerk.X" 0.0760097721914894 -0.992527404255319
"1502" 11 "STANDING" "tBodyAccJerk.Y" 0.0124130965551064 -0.979428279574468
"1503" 11 "STANDING" "tBodyAccJerk.Z" -0.00074591623212766 -0.990132989574468
"1504" 11 "STANDING" "tBodyGyro.X" -0.0293141521489362 -0.980242494680851
"1505" 11 "STANDING" "tBodyGyro.Y" -0.0765465041914894 -0.994210471914894
"1506" 11 "STANDING" "tBodyGyro.Z" 0.0810588216170213 -0.980636664893617
"1507" 11 "STANDING" "tBodyGyroJerk.X" -0.099519355893617 -0.986690403617021
"1508" 11 "STANDING" "tBodyGyroJerk.Y" -0.0395992140851064 -0.995571631276596
"1509" 11 "STANDING" "tBodyGyroJerk.Z" -0.0524732752340426 -0.990663218510638
"1510" 11 "STANDING" "tGravityAcc.X" 0.956464535957447 -0.994529398085106
"1511" 11 "STANDING" "tGravityAcc.Y" -0.173082704680851 -0.981047828723404
"1512" 11 "STANDING" "tGravityAcc.Z" 0.127198423404255 -0.989433253617021
"1513" 11 "WALKING" "fBodyAcc.X" -0.396533731864407 -0.433703311525424
"1514" 11 "WALKING" "fBodyAcc.Y" -0.0830478435976271 -0.0966068285372881
"1515" 11 "WALKING" "fBodyAcc.Z" -0.616402910169492 -0.523093394915254
